,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84
49,1,1,0,0,1.0,0,1,0,0.5,1,0,0,0.6666666666666666,1,0,0,0.75,1,0,0,0.8,1,1,1,0.16666666666666666,1,1,1,0.2857142857142857,0,1,0,0.25,0,1,0,0.3333333333333333,1,1,1,0.3,0,0,1,0.09090909090909091,0,0,1,0.16666666666666666,0,0,1,0.23076923076923078,0,0,1,0.2857142857142857,1,1,1,0.26666666666666666,0,1,0,0.25,1,0,0,0.29411764705882354,1,1,1,0.2777777777777778,0,1,0,0.2631578947368421,1,1,1,0.3,1,1,1,0.3333333333333333
50,0,1,1,1,1.0,1,1,1,1.0,1,0,0,0.3333333333333333,0,0,1,0.25,1,1,1,0.6,0,1,0,0.16666666666666666,1,1,1,0.5714285714285714,1,1,1,0.625,1,1,1,0.6666666666666666,0,1,0,0.2,0,0,1,0.18181818181818182,0,1,0,0.25,1,1,1,0.5384615384615384,1,1,1,0.5714285714285714,1,0,0,0.13333333333333333,1,1,1,0.5625,0,0,1,0.17647058823529413,0,1,0,0.2222222222222222,0,1,0,0.2631578947368421,0,0,1,0.2,0,1,0,0.2857142857142857
51,0,0,1,0,1.0,1,1,1,0.5,0,1,0,0.6666666666666666,0,1,0,0.75,0,0,1,0.2,0,1,0,0.6666666666666666,0,0,1,0.2857142857142857,0,0,1,0.375,1,0,0,0.1111111111111111,0,0,1,0.4,0,0,1,0.45454545454545453,1,1,1,0.16666666666666666,1,1,1,0.23076923076923078,0,1,0,0.35714285714285715,1,1,1,0.26666666666666666,0,0,1,0.375,0,0,1,0.4117647058823529,0,1,0,0.3333333333333333,0,1,0,0.3684210526315789,0,0,1,0.4,0,0,1,0.42857142857142855
52,1,0,0,1,1.0,0,1,0,0.5,0,0,1,0.6666666666666666,1,0,0,0.25,1,0,0,0.4,0,0,1,0.5,1,0,0,0.42857142857142855,1,1,1,0.125,1,0,0,0.4444444444444444,0,0,1,0.4,0,0,1,0.45454545454545453,1,1,1,0.16666666666666666,1,1,1,0.23076923076923078,0,0,1,0.42857142857142855,1,0,0,0.3333333333333333,1,0,0,0.375,1,0,0,0.4117647058823529,1,0,0,0.4444444444444444,0,0,1,0.3684210526315789,0,0,1,0.4,1,0,0,0.42857142857142855
53,1,0,0,1,1.0,1,0,0,0.5,0,1,0,0.3333333333333333,1,1,1,0.25,1,0,0,0.4,0,0,1,0.3333333333333333,0,1,0,0.2857142857142857,1,1,1,0.25,0,1,0,0.3333333333333333,0,0,1,0.3,0,0,1,0.36363636363636365,1,1,1,0.25,0,0,1,0.38461538461538464,0,0,1,0.42857142857142855,1,0,0,0.2,0,0,1,0.4375,0,1,0,0.23529411764705882,0,1,0,0.2777777777777778,1,1,1,0.21052631578947367,1,0,0,0.2,1,0,0,0.23809523809523808
54,0,1,0,0,1.0,1,0,0,1.0,1,1,1,0.3333333333333333,1,0,0,0.75,0,1,0,0.2,1,0,0,0.6666666666666666,1,0,0,0.7142857142857143,0,1,0,0.25,0,0,1,0.1111111111111111,0,1,0,0.3,0,0,1,0.18181818181818182,0,1,0,0.3333333333333333,0,0,1,0.23076923076923078,0,0,1,0.2857142857142857,1,1,1,0.13333333333333333,1,0,0,0.375,1,1,1,0.17647058823529413,1,1,1,0.2222222222222222,0,1,0,0.2631578947368421,0,1,0,0.3,1,0,0,0.3333333333333333
55,0,0,0,1,1.0,1,0,0,0.5,0,0,1,0.6666666666666666,1,1,1,0.25,0,1,0,0.2,1,1,1,0.3333333333333333,1,1,1,0.42857142857142855,1,0,0,0.25,0,1,0,0.2222222222222222,0,0,1,0.3,0,0,1,0.36363636363636365,1,0,0,0.25,0,1,0,0.23076923076923078,1,1,1,0.2857142857142857,1,1,1,0.3333333333333333,0,0,1,0.3125,0,0,1,0.35294117647058826,0,1,0,0.2222222222222222,0,1,0,0.2631578947368421,1,1,1,0.3,0,1,0,0.2857142857142857
56,0,1,0,0,1.0,0,0,1,0.5,0,1,0,0.3333333333333333,1,1,1,0.25,1,0,0,0.4,1,1,1,0.3333333333333333,1,0,0,0.42857142857142855,1,0,0,0.5,0,1,0,0.2222222222222222,0,0,1,0.2,0,0,1,0.2727272727272727,1,1,1,0.25,1,0,0,0.38461538461538464,1,0,0,0.42857142857142855,0,1,0,0.2,1,1,1,0.25,1,0,0,0.4117647058823529,1,1,1,0.2777777777777778,1,1,1,0.3157894736842105,1,0,0,0.4,1,0,0,0.42857142857142855
57,0,1,1,1,1.0,1,0,0,0.5,1,0,0,0.6666666666666666,1,0,0,0.75,1,1,1,0.4,1,0,0,0.6666666666666666,1,0,0,0.7142857142857143,1,0,0,0.75,0,0,1,0.1111111111111111,0,1,0,0.1,0,0,1,0.18181818181818182,1,0,0,0.5833333333333334,1,1,1,0.23076923076923078,1,0,0,0.5714285714285714,1,0,0,0.6,1,0,0,0.625,1,1,1,0.23529411764705882,0,1,0,0.1111111111111111,1,1,1,0.2631578947368421,0,0,1,0.15,0,0,1,0.19047619047619047
58,0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,0,1,0.25,0,1,0,0.2,0,1,0,0.3333333333333333,1,1,1,0.14285714285714285,0,1,0,0.375,0,1,0,0.4444444444444444,0,1,0,0.5,0,0,1,0.18181818181818182,1,1,1,0.16666666666666666,1,1,1,0.23076923076923078,0,0,1,0.21428571428571427,1,0,0,0.26666666666666666,0,1,0,0.375,0,0,1,0.23529411764705882,0,0,1,0.2777777777777778,0,1,0,0.3684210526315789,0,1,0,0.4,0,1,0,0.42857142857142855
59,0,1,0,0,1.0,1,1,1,0.5,0,1,0,0.3333333333333333,0,1,0,0.5,0,1,0,0.6,0,1,0,0.6666666666666666,1,1,1,0.2857142857142857,1,0,0,0.25,1,0,0,0.3333333333333333,0,0,1,0.1,0,0,1,0.18181818181818182,0,0,1,0.25,1,0,0,0.3076923076923077,1,1,1,0.21428571428571427,1,1,1,0.26666666666666666,1,0,0,0.3125,0,1,0,0.29411764705882354,1,1,1,0.2777777777777778,0,1,0,0.3157894736842105,1,1,1,0.3,0,1,0,0.3333333333333333
60,0,1,1,1,1.0,1,1,1,1.0,0,0,1,0.3333333333333333,1,1,1,0.75,1,1,1,0.8,0,1,0,0.16666666666666666,1,1,1,0.7142857142857143,0,1,0,0.25,1,1,1,0.6666666666666666,0,0,1,0.2,0,0,1,0.2727272727272727,1,1,1,0.5833333333333334,1,1,1,0.6153846153846154,1,1,1,0.6428571428571429,1,0,0,0.06666666666666667,0,1,0,0.1875,1,1,1,0.5882352941176471,1,1,1,0.6111111111111112,0,0,1,0.21052631578947367,0,1,0,0.2,1,1,1,0.5714285714285714
61,0,0,0,1,1.0,0,0,1,1.0,1,1,1,0.3333333333333333,1,1,1,0.5,1,1,1,0.6,1,1,1,0.6666666666666666,1,0,0,0.14285714285714285,1,0,0,0.25,1,0,0,0.3333333333333333,1,1,1,0.5,0,0,1,0.2727272727272727,0,1,0,0.08333333333333333,0,0,1,0.3076923076923077,0,1,0,0.14285714285714285,1,1,1,0.4,1,1,1,0.4375,1,0,0,0.23529411764705882,1,0,0,0.2777777777777778,1,1,1,0.42105263157894735,1,1,1,0.45,0,0,1,0.23809523809523808
62,1,1,0,0,1.0,0,0,1,0.5,1,0,0,0.6666666666666666,1,1,1,0.25,0,0,1,0.4,0,1,0,0.16666666666666666,0,0,1,0.42857142857142855,1,0,0,0.375,1,0,0,0.4444444444444444,0,0,1,0.4,0,0,1,0.45454545454545453,0,0,1,0.5,0,0,1,0.5384615384615384,1,1,1,0.14285714285714285,1,0,0,0.3333333333333333,0,1,0,0.125,0,1,0,0.17647058823529413,0,1,0,0.2222222222222222,1,1,1,0.15789473684210525,1,0,0,0.3,1,1,1,0.19047619047619047
63,1,0,0,1,1.0,1,0,0,0.5,0,0,1,0.6666666666666666,1,0,0,0.5,1,0,0,0.6,1,1,1,0.16666666666666666,0,0,1,0.42857142857142855,1,0,0,0.5,1,0,0,0.5555555555555556,0,0,1,0.4,0,0,1,0.45454545454545453,1,1,1,0.16666666666666666,0,1,0,0.07692307692307693,1,1,1,0.21428571428571427,1,0,0,0.4,0,1,0,0.125,0,1,0,0.17647058823529413,0,1,0,0.2222222222222222,1,1,1,0.21052631578947367,0,0,1,0.3,0,1,0,0.23809523809523808
64,1,1,1,1,1.0,1,0,0,0.5,1,1,1,0.6666666666666666,0,0,1,0.25,0,1,0,0.2,1,1,1,0.5,1,1,1,0.5714285714285714,1,0,0,0.25,0,0,1,0.2222222222222222,1,0,0,0.3,0,0,1,0.2727272727272727,1,1,1,0.4166666666666667,1,0,0,0.3076923076923077,0,0,1,0.2857142857142857,1,1,1,0.4,0,0,1,0.3125,0,1,0,0.11764705882352941,0,0,1,0.3333333333333333,1,0,0,0.2631578947368421,0,0,1,0.35,0,0,1,0.38095238095238093
65,1,1,1,1,1.0,0,0,1,0.5,0,0,1,0.6666666666666666,0,1,0,0.25,1,1,1,0.4,1,0,0,0.16666666666666666,0,0,1,0.42857142857142855,0,0,1,0.5,1,1,1,0.3333333333333333,1,1,1,0.4,0,0,1,0.45454545454545453,1,0,0,0.16666666666666666,1,1,1,0.38461538461538464,0,1,0,0.14285714285714285,1,1,1,0.4,0,1,0,0.1875,0,1,0,0.23529411764705882,1,1,1,0.3888888888888889,1,1,1,0.42105263157894735,1,1,1,0.45,1,1,1,0.47619047619047616
66,1,1,1,1,1.0,0,0,1,0.5,0,1,0,0.3333333333333333,0,1,0,0.5,0,1,0,0.6,0,1,0,0.6666666666666666,0,1,0,0.7142857142857143,1,1,1,0.25,0,0,1,0.2222222222222222,0,1,0,0.6,0,0,1,0.2727272727272727,1,1,1,0.25,1,1,1,0.3076923076923077,1,0,0,0.07142857142857142,1,1,1,0.3333333333333333,1,1,1,0.375,0,0,1,0.23529411764705882,0,1,0,0.3888888888888889,0,1,0,0.42105263157894735,0,0,1,0.25,1,1,1,0.3333333333333333
67,1,1,0,0,1.0,0,0,1,0.5,1,1,1,0.3333333333333333,0,1,0,0.25,0,1,0,0.4,1,0,0,0.3333333333333333,0,0,1,0.2857142857142857,0,0,1,0.375,1,1,1,0.2222222222222222,0,0,1,0.4,0,0,1,0.45454545454545453,1,0,0,0.25,0,1,0,0.23076923076923078,0,1,0,0.2857142857142857,1,1,1,0.2,0,1,0,0.3125,0,1,0,0.35294117647058826,1,1,1,0.2222222222222222,0,1,0,0.3684210526315789,1,1,1,0.25,1,1,1,0.2857142857142857
68,0,0,0,1,1.0,0,0,1,1.0,0,0,1,1.0,0,1,0,0.25,0,1,0,0.4,1,0,0,0.16666666666666666,1,0,0,0.2857142857142857,0,1,0,0.375,0,0,1,0.4444444444444444,0,1,0,0.4,0,0,1,0.45454545454545453,1,0,0,0.25,0,1,0,0.38461538461538464,0,1,0,0.42857142857142855,0,0,1,0.4,0,1,0,0.4375,1,0,0,0.23529411764705882,0,1,0,0.4444444444444444,0,1,0,0.47368421052631576,0,0,1,0.35,0,1,0,0.47619047619047616
69,0,0,0,1,1.0,1,0,0,0.5,0,0,1,0.6666666666666666,0,1,0,0.25,1,1,1,0.2,1,0,0,0.3333333333333333,1,0,0,0.42857142857142855,1,0,0,0.5,1,1,1,0.2222222222222222,0,1,0,0.2,0,0,1,0.2727272727272727,0,0,1,0.3333333333333333,1,1,1,0.23076923076923078,1,1,1,0.2857142857142857,1,0,0,0.3333333333333333,0,0,1,0.3125,0,0,1,0.35294117647058826,0,0,1,0.3888888888888889,0,0,1,0.42105263157894735,1,1,1,0.25,0,1,0,0.14285714285714285
70,1,1,0,0,1.0,0,1,0,0.5,0,0,1,0.3333333333333333,1,1,1,0.25,1,1,1,0.4,1,1,1,0.5,0,0,1,0.2857142857142857,0,0,1,0.375,0,0,1,0.4444444444444444,1,0,0,0.2,0,0,1,0.45454545454545453,1,0,0,0.25,0,0,1,0.46153846153846156,1,1,1,0.2857142857142857,1,1,1,0.3333333333333333,0,0,1,0.4375,0,0,1,0.47058823529411764,1,0,0,0.2222222222222222,1,0,0,0.2631578947368421,1,1,1,0.3,1,0,0,0.2857142857142857
71,1,1,0,0,1.0,1,0,0,1.0,0,0,1,0.3333333333333333,1,0,0,0.75,0,1,0,0.2,0,0,1,0.3333333333333333,0,0,1,0.42857142857142855,0,0,1,0.5,0,0,1,0.5555555555555556,1,0,0,0.4,0,0,1,0.5454545454545454,1,1,1,0.08333333333333333,0,1,0,0.15384615384615385,0,1,0,0.21428571428571427,0,0,1,0.4666666666666667,1,1,1,0.125,1,0,0,0.29411764705882354,1,0,0,0.3333333333333333,0,0,1,0.42105263157894735,0,0,1,0.45,0,0,1,0.47619047619047616
72,1,0,0,1,1.0,1,1,1,0.5,0,0,1,0.6666666666666666,1,1,1,0.5,0,1,0,0.2,0,0,1,0.5,1,1,1,0.42857142857142855,1,1,1,0.5,1,1,1,0.5555555555555556,1,1,1,0.6,0,0,1,0.36363636363636365,0,0,1,0.4166666666666667,1,0,0,0.07692307692307693,1,0,0,0.14285714285714285,1,1,1,0.4666666666666667,1,1,1,0.5,0,1,0,0.11764705882352941,1,0,0,0.16666666666666666,1,1,1,0.47368421052631576,0,0,1,0.3,1,1,1,0.47619047619047616
73,0,1,0,0,1.0,0,0,1,0.5,1,0,0,0.6666666666666666,1,0,0,0.75,1,0,0,0.8,1,0,0,0.8333333333333334,1,0,0,0.8571428571428571,1,1,1,0.125,1,1,1,0.2222222222222222,0,0,1,0.2,0,0,1,0.2727272727272727,0,0,1,0.3333333333333333,0,0,1,0.38461538461538464,0,0,1,0.42857142857142855,1,0,0,0.4666666666666667,1,1,1,0.1875,1,1,1,0.23529411764705882,0,1,0,0.05555555555555555,0,1,0,0.10526315789473684,0,1,0,0.15,0,1,0,0.19047619047619047
74,0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,1,1,0.25,1,1,1,0.4,0,0,1,0.16666666666666666,0,0,1,0.2857142857142857,1,1,1,0.375,0,1,0,0.1111111111111111,0,0,1,0.3,0,0,1,0.36363636363636365,1,0,0,0.3333333333333333,0,0,1,0.38461538461538464,1,1,1,0.2857142857142857,1,0,0,0.3333333333333333,1,0,0,0.375,1,0,0,0.4117647058823529,1,1,1,0.2777777777777778,0,0,1,0.3157894736842105,1,1,1,0.3,1,1,1,0.3333333333333333
75,0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,0,1,0.25,0,1,0,0.2,0,0,1,0.3333333333333333,1,1,1,0.14285714285714285,1,0,0,0.5,0,1,0,0.2222222222222222,0,0,1,0.3,0,0,1,0.36363636363636365,0,0,1,0.4166666666666667,0,0,1,0.46153846153846156,0,1,0,0.21428571428571427,1,0,0,0.3333333333333333,1,0,0,0.375,1,0,0,0.4117647058823529,0,0,1,0.3888888888888889,1,0,0,0.42105263157894735,0,0,1,0.4,1,0,0,0.42857142857142855
76,0,1,1,1,1.0,0,1,0,0.5,0,1,0,0.6666666666666666,0,1,0,0.75,0,0,1,0.2,0,0,1,0.3333333333333333,1,0,0,0.14285714285714285,0,0,1,0.375,1,0,0,0.2222222222222222,0,0,1,0.4,0,0,1,0.45454545454545453,0,1,0,0.3333333333333333,0,1,0,0.38461538461538464,1,1,1,0.14285714285714285,1,0,0,0.2,1,0,0,0.25,1,1,1,0.17647058823529413,1,0,0,0.2777777777777778,0,1,0,0.3157894736842105,1,0,0,0.3,1,0,0,0.3333333333333333
77,0,0,1,0,1.0,1,1,1,0.5,1,1,1,0.6666666666666666,0,1,0,0.5,1,1,1,0.6,0,0,1,0.16666666666666666,0,0,1,0.2857142857142857,1,1,1,0.5,0,1,0,0.3333333333333333,0,1,0,0.4,0,0,1,0.2727272727272727,0,0,1,0.3333333333333333,1,1,1,0.38461538461538464,1,1,1,0.42857142857142855,1,1,1,0.4666666666666667,1,1,1,0.5,0,0,1,0.29411764705882354,0,0,1,0.3333333333333333,1,0,0,0.05263157894736842,1,0,0,0.1,0,0,1,0.3333333333333333
78,1,1,0,0,1.0,0,0,1,0.5,0,0,1,0.6666666666666666,1,0,0,0.5,0,0,1,0.6,1,0,0,0.5,0,0,1,0.5714285714285714,0,0,1,0.625,1,0,0,0.4444444444444444,0,0,1,0.6,0,0,1,0.6363636363636364,0,0,1,0.6666666666666666,1,1,1,0.07692307692307693,0,1,0,0.07142857142857142,1,1,1,0.13333333333333333,1,1,1,0.1875,0,0,1,0.5294117647058824,1,1,1,0.2222222222222222,0,1,0,0.10526315789473684,0,0,1,0.5,0,1,0,0.14285714285714285
79,1,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,0,0,1,0.2,1,0,0,0.16666666666666666,0,0,1,0.2857142857142857,0,1,0,0.125,1,1,1,0.5555555555555556,0,1,0,0.2,0,0,1,0.2727272727272727,0,0,1,0.3333333333333333,0,0,1,0.38461538461538464,1,0,0,0.14285714285714285,0,1,0,0.2,0,1,0,0.25,0,0,1,0.35294117647058826,1,0,0,0.16666666666666666,0,1,0,0.2631578947368421,0,0,1,0.35,1,0,0,0.19047619047619047
80,0,1,1,1,1.0,1,1,1,1.0,0,1,0,0.3333333333333333,0,0,1,0.25,1,0,0,0.2,0,0,1,0.3333333333333333,1,0,0,0.2857142857142857,0,0,1,0.375,1,0,0,0.3333333333333333,0,1,0,0.2,0,0,1,0.36363636363636365,0,0,1,0.4166666666666667,0,0,1,0.46153846153846156,0,0,1,0.5,0,1,0,0.2,1,1,1,0.1875,1,1,1,0.23529411764705882,0,0,1,0.4444444444444444,1,1,1,0.2631578947368421,0,1,0,0.2,1,0,0,0.19047619047619047
81,0,1,0,0,1.0,1,1,1,0.5,1,1,1,0.6666666666666666,0,0,1,0.25,1,1,1,0.6,1,0,0,0.3333333333333333,1,1,1,0.5714285714285714,0,1,0,0.125,1,1,1,0.5555555555555556,0,0,1,0.2,0,0,1,0.2727272727272727,1,0,0,0.25,0,0,1,0.3076923076923077,0,0,1,0.35714285714285715,0,0,1,0.4,1,1,1,0.375,1,0,0,0.23529411764705882,1,1,1,0.3888888888888889,0,0,1,0.3684210526315789,0,1,0,0.1,0,0,1,0.38095238095238093
82,0,1,1,1,1.0,0,0,1,0.5,0,1,0,0.3333333333333333,0,1,0,0.5,0,0,1,0.4,1,1,1,0.3333333333333333,0,0,1,0.42857142857142855,1,0,0,0.125,1,0,0,0.2222222222222222,0,0,1,0.4,0,0,1,0.45454545454545453,1,0,0,0.25,1,0,0,0.3076923076923077,0,0,1,0.42857142857142855,0,1,0,0.2,0,1,0,0.25,0,1,0,0.29411764705882354,0,0,1,0.3888888888888889,0,1,0,0.3157894736842105,1,1,1,0.15,1,1,1,0.19047619047619047
83,0,1,0,0,1.0,1,1,1,0.5,0,0,1,0.3333333333333333,1,0,0,0.5,1,1,1,0.4,1,0,0,0.5,1,1,1,0.42857142857142855,0,1,0,0.125,0,0,1,0.2222222222222222,0,1,0,0.2,0,0,1,0.2727272727272727,0,1,0,0.25,1,0,0,0.3076923076923077,1,1,1,0.2857142857142857,1,0,0,0.3333333333333333,1,0,0,0.375,0,1,0,0.23529411764705882,0,1,0,0.2777777777777778,0,1,0,0.3157894736842105,1,1,1,0.25,1,0,0,0.3333333333333333
84,0,0,0,1,1.0,1,0,0,0.5,0,0,1,0.6666666666666666,0,0,1,0.75,1,1,1,0.2,1,0,0,0.3333333333333333,0,1,0,0.14285714285714285,0,1,0,0.25,1,1,1,0.2222222222222222,1,1,1,0.3,0,0,1,0.36363636363636365,0,1,0,0.25,0,1,0,0.3076923076923077,0,1,0,0.35714285714285715,1,1,1,0.26666666666666666,1,1,1,0.3125,0,0,1,0.29411764705882354,0,0,1,0.3333333333333333,1,1,1,0.3157894736842105,1,1,1,0.35,1,1,1,0.38095238095238093
85,0,0,0,1,1.0,1,0,0,0.5,1,0,0,0.6666666666666666,0,0,1,0.5,1,0,0,0.6,1,0,0,0.6666666666666666,1,1,1,0.14285714285714285,1,1,1,0.25,1,1,1,0.3333333333333333,1,0,0,0.5,0,0,1,0.2727272727272727,1,1,1,0.3333333333333333,0,1,0,0.07692307692307693,1,1,1,0.35714285714285715,0,0,1,0.26666666666666666,1,0,0,0.375,0,0,1,0.29411764705882354,0,0,1,0.3333333333333333,0,1,0,0.10526315789473684,0,0,1,0.35,1,1,1,0.2857142857142857
86,0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,0,1,0,0.25,1,0,0,0.2,0,0,1,0.16666666666666666,1,0,0,0.2857142857142857,1,1,1,0.5,0,0,1,0.2222222222222222,0,0,1,0.3,0,0,1,0.36363636363636365,1,1,1,0.4166666666666667,1,1,1,0.46153846153846156,1,1,1,0.5,0,0,1,0.3333333333333333,1,1,1,0.5,1,1,1,0.5294117647058824,0,0,1,0.3333333333333333,1,0,0,0.15789473684210525,0,0,1,0.35,1,0,0,0.19047619047619047
87,0,1,1,1,1.0,1,0,0,0.5,1,0,0,0.6666666666666666,1,1,1,0.5,1,1,1,0.6,1,0,0,0.5,1,1,1,0.5714285714285714,1,1,1,0.625,1,1,1,0.6666666666666666,0,0,1,0.1,0,0,1,0.18181818181818182,1,1,1,0.5833333333333334,1,1,1,0.6153846153846154,1,1,1,0.6428571428571429,1,0,0,0.26666666666666666,1,1,1,0.625,1,1,1,0.6470588235294118,1,0,0,0.2777777777777778,1,1,1,0.631578947368421,0,0,1,0.15,0,1,0,0.047619047619047616
88,0,1,0,0,1.0,1,1,1,0.5,1,0,0,0.6666666666666666,1,1,1,0.5,1,0,0,0.6,1,0,0,0.6666666666666666,1,1,1,0.42857142857142855,0,0,1,0.125,0,0,1,0.2222222222222222,1,0,0,0.5,0,0,1,0.2727272727272727,1,0,0,0.5,1,1,1,0.3076923076923077,1,0,0,0.5,1,0,0,0.5333333333333333,1,1,1,0.3125,1,1,1,0.35294117647058826,0,1,0,0.05555555555555555,1,1,1,0.3684210526315789,1,0,0,0.45,1,0,0,0.47619047619047616
89,0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,0,0.25,1,1,1,0.2,0,1,0,0.3333333333333333,0,1,0,0.42857142857142855,1,1,1,0.25,1,0,0,0.4444444444444444,0,0,1,0.1,0,0,1,0.18181818181818182,0,0,1,0.25,1,0,0,0.38461538461538464,1,0,0,0.42857142857142855,0,1,0,0.26666666666666666,0,0,1,0.25,1,0,0,0.4117647058823529,1,0,0,0.4444444444444444,0,0,1,0.2631578947368421,1,1,1,0.15,0,1,0,0.23809523809523808
90,0,0,1,0,1.0,0,1,0,1.0,1,1,1,0.3333333333333333,0,0,1,0.25,1,0,0,0.2,0,1,0,0.5,1,1,1,0.2857142857142857,1,0,0,0.25,0,0,1,0.2222222222222222,0,0,1,0.3,0,0,1,0.36363636363636365,0,0,1,0.4166666666666667,0,0,1,0.46153846153846156,1,1,1,0.21428571428571427,0,0,1,0.4666666666666667,0,1,0,0.25,1,1,1,0.23529411764705882,0,1,0,0.2777777777777778,0,0,1,0.42105263157894735,1,1,1,0.25,0,0,1,0.42857142857142855
91,0,0,1,0,1.0,1,1,1,0.5,0,1,0,0.6666666666666666,0,0,1,0.25,0,1,0,0.6,1,1,1,0.3333333333333333,0,1,0,0.5714285714285714,1,1,1,0.375,0,1,0,0.5555555555555556,0,1,0,0.6,0,0,1,0.18181818181818182,0,1,0,0.5833333333333334,1,1,1,0.3076923076923077,1,1,1,0.35714285714285715,0,0,1,0.2,0,0,1,0.25,1,1,1,0.35294117647058826,1,1,1,0.3888888888888889,0,1,0,0.42105263157894735,1,1,1,0.4,1,1,1,0.42857142857142855
92,1,0,0,1,1.0,1,0,0,0.5,0,0,1,0.6666666666666666,1,0,0,0.5,0,1,0,0.2,0,1,0,0.3333333333333333,0,0,1,0.42857142857142855,1,0,0,0.375,1,0,0,0.4444444444444444,0,1,0,0.3,0,0,1,0.36363636363636365,0,0,1,0.4166666666666667,0,0,1,0.46153846153846156,1,0,0,0.35714285714285715,0,1,0,0.26666666666666666,0,0,1,0.4375,1,0,0,0.35294117647058826,0,1,0,0.2777777777777778,0,0,1,0.42105263157894735,0,1,0,0.3,0,1,0,0.3333333333333333
93,1,1,1,1,1.0,0,0,1,0.5,0,1,0,0.3333333333333333,0,0,1,0.5,0,1,0,0.4,1,1,1,0.3333333333333333,0,0,1,0.42857142857142855,1,1,1,0.375,0,1,0,0.3333333333333333,0,0,1,0.4,0,0,1,0.45454545454545453,1,1,1,0.3333333333333333,0,1,0,0.3076923076923077,0,1,0,0.35714285714285715,0,0,1,0.4,1,0,0,0.0625,1,0,0,0.11764705882352941,0,1,0,0.3333333333333333,1,1,1,0.2631578947368421,1,0,0,0.15,1,0,0,0.19047619047619047
94,1,0,0,1,1.0,0,0,1,1.0,1,1,1,0.3333333333333333,0,1,0,0.25,0,1,0,0.4,1,1,1,0.3333333333333333,0,0,1,0.42857142857142855,0,0,1,0.5,0,0,1,0.5555555555555556,0,0,1,0.6,0,0,1,0.6363636363636364,0,0,1,0.6666666666666666,1,0,0,0.07692307692307693,0,0,1,0.6428571428571429,0,0,1,0.6666666666666666,0,0,1,0.6875,1,0,0,0.11764705882352941,0,1,0,0.16666666666666666,1,1,1,0.15789473684210525,1,1,1,0.2,0,1,0,0.19047619047619047
95,1,1,1,1,1.0,1,1,1,1.0,0,1,0,0.3333333333333333,1,0,0,0.25,0,0,1,0.2,0,0,1,0.3333333333333333,0,1,0,0.2857142857142857,0,0,1,0.375,1,1,1,0.3333333333333333,0,0,1,0.4,0,0,1,0.45454545454545453,1,0,0,0.16666666666666666,0,0,1,0.46153846153846156,0,1,0,0.21428571428571427,1,1,1,0.26666666666666666,1,1,1,0.3125,1,1,1,0.35294117647058826,0,1,0,0.2222222222222222,0,0,1,0.3684210526315789,0,1,0,0.25,0,0,1,0.38095238095238093
96,1,0,0,1,1.0,1,1,1,0.5,1,0,0,0.3333333333333333,0,1,0,0.25,1,0,0,0.4,1,1,1,0.3333333333333333,1,0,0,0.42857142857142855,1,0,0,0.5,0,0,1,0.2222222222222222,1,0,0,0.5,0,0,1,0.2727272727272727,1,1,1,0.25,1,1,1,0.3076923076923077,1,1,1,0.35714285714285715,1,0,0,0.4,1,1,1,0.375,1,0,0,0.4117647058823529,1,0,0,0.4444444444444444,1,0,0,0.47368421052631576,0,1,0,0.1,1,1,1,0.3333333333333333
97,0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,0,1,0.09090909090909091,1,1,1,0.08333333333333333,1,0,0,0.8461538461538461,1,0,0,0.8571428571428571,0,0,1,0.13333333333333333,1,1,1,0.125,1,0,0,0.7647058823529411,1,0,0,0.7777777777777778,1,1,1,0.15789473684210525,1,1,1,0.2,1,1,1,0.23809523809523808
98,0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,0,0,0.125,0,0,1,0.1111111111111111,0,0,1,0.2,0,0,1,0.2727272727272727,0,0,1,0.3333333333333333,1,0,0,0.15384615384615385,0,0,1,0.35714285714285715,0,0,1,0.4,0,0,1,0.4375,0,0,1,0.47058823529411764,1,1,1,0.4444444444444444,1,0,0,0.15789473684210525,0,1,0,0.05,0,0,1,0.42857142857142855
